Num (Col 1),Num (Col 2),Num (Col 3),Num (Col 4),Num (Col 5),Num (Col 6),Num (Col 7),Num (Col 8),Num (Col 9),Num (Col 10),Num (Col 11),Num (Col 12),Num (Col 13),Num (Col 14),Num (Col 15),Num (Col 16),Num (Col 17),Num (Col 18),Num (Col 19),Num (Col 20),Num (Col 21),Num (Col 22),Num (Col 23),Num (Col 24),Num (Col 25),Num (Col 26),Num (Col 27),Num (Col 28),Num (Col 29),Num (Col 30),Num (Col 31),Num (Col 32),Num (Col 33),Num (Col 34),Num (Col 35),Num (Col 36),Num (Col 37),Num (Col 38),Num (Col 39),Num (Col 40),Num (Col 41),Num (Col 42),Num (Col 43),Num (Col 44),Num (Col 45),Num (Col 46),Num (Col 47),Num (Col 48),Num (Col 49),Num (Col 50),Num (Col 51),Num (Col 52),Num (Col 53),Num (Col 54),Num (Col 55),Num (Col 56),Num (Col 57),Num (Col 58),Num (Col 59),Num (Col 60),Num (Col 61),Num (Col 62),Num (Col 63),Num (Col 64),Num (Col 65),Num (Col 66),Num (Col 67),Num (Col 68),Num (Col 69),Num (Col 70),Num (Col 71),Num (Col 72),Num (Col 73),Num (Col 74),Num (Col 75),Num (Col 76),Num (Col 77),Num (Col 78),Num (Col 79),Num (Col 80),Num (Col 81),Num (Col 82),Num (Col 83),Num (Col 84),Num (Col 85),Num (Col 86),Num (Col 87),Num (Col 88),Num (Col 89),Num (Col 90),Num (Col 91),Num (Col 92),Num (Col 93),Num (Col 94),Num (Col 95),Num (Col 96),Num (Col 97),Num (Col 98),Num (Col 99),Num (Col 100),Num (Col 101),Num (Col 102),Num (Col 103),Nom (Col 104),Nom (Col 105),Target (Col 106)
0.228475938,0.903246606,0.098676187,0.967171962,0.00035562,0.864136199,-0.001598471,0.040964725,-0.253570072,1.219019428,1.191936891,0.155412739,-0.057705307,NaN,0.043765281,1.450091294,0.14135889,-0.134635234,NaN,-0.118736343,NaN,0.011997948,-1.032429696,0.534445628,-0.716669118,NaN,-0.032594532,0.109795988,-0.035861438,-2.34311439,0.720110375,0.562042158,0.226274093,0.421276737,2.915905559,-0.222624424,0.122669511,NaN,0.036489782,0.086127589,NaN,0.909298958,-0.025056668,0.623621258,0.214898609,0.767671171,-0.684051307,-0.879552431,0.736983084,-0.119816245,-0.478885988,0.200263381,-0.494845239,NaN,-0.628972987,-0.245197601,-0.231598674,0.23657978,-0.002977309,NaN,0.339561702,0.225892536,1.36300018,-0.504924161,-0.287174062,-0.28672255,NaN,-0.007299166,0.412305486,-2.923726995,-1.098509514,0.522925963,0.110095253,0.570078374,0.672063577,-0.162363665,0.272275744,-0.480141443,-0.986720665,0.25909131,NaN,0.335196635,-0.626524973,NaN,1.230121317,0.205414165,-0.174789122,0.196779016,-0.003548458,0.163199128,0.894002121,0.031486495,NaN,NaN,0.013833479,NaN,-0.069238995,0.114409448,0.610295957,NaN,0.407128913,NaN,-0.299829524,0,0,0
0.446531533,-0.271911871,0.282734882,-0.157720189,-0.000241373,-0.26311089,0.140223398,0.692925199,-0.266186304,-0.260841807,0.568386803,0.134934444,0.252972379,0.742201758,-0.081313591,-0.661308312,-0.138593199,0.176191494,-0.107131586,0.23923493,-0.507398408,0.224455841,-0.67902673,-0.369213554,0.932584994,-0.066898912,0.011081494,-0.487838605,0.200806318,-0.473946179,0.946066856,0.051330239,-0.590051944,-0.009156396,-1.67857231,1.675866994,-0.070529665,-0.419153395,0.030327726,0.030915892,-0.005788897,-0.285404286,0.215378928,-0.134868426,1.756537764,0.847501424,-0.75130146,-0.339783548,0.356838631,-2.174678393,0.939590015,0.25296625,-1.902753397,-3.610446241,0.009228752,-0.079845504,0.175478019,-0.070640486,0.635327183,0.699305161,-0.56744565,-0.005141101,-0.574488547,-0.450732708,0.03879843,0.338244933,0.413738718,-0.005487623,0.134121764,-0.428818143,-0.277237439,0.070959017,-0.268746492,1.655971703,-1.118175045,0.060403801,-0.007773557,-0.069292322,0.445269906,1.243810914,0.192026965,0.006704237,-0.6815917,0.22377013,-1.833930836,-0.127167581,-0.158277484,-1.885987623,-0.778391192,0.000265026,0.021155895,0.161592817,0.238654711,0.775925726,-0.068575275,-0.812047108,-0.163289329,0.323276474,0.200280246,-0.006322154,0.337744551,0.043551407,2.703884131,0,0,0
0.014939106,0.646229736,0.150290222,0.521018896,-3.52E-05,0.889954305,0.075448779,-0.083826207,-0.263612973,-0.1175354,0.379403515,0.012201461,0.01015214,-0.055535738,-0.032018296,0.058751904,0.104748235,0.184861553,0.04871198,0.850431398,0.333010726,0.232803353,-0.137210028,0.075776075,0.295829907,NaN,-0.022817619,0.58512214,0.07151317,-0.406426735,NaN,0.21880682,-0.106292172,0.073831543,-1.124416089,0.180558193,-0.192986433,0.001932965,0.06448932,0.070183891,-0.148513959,0.817449523,-0.467967621,0.25692787,-0.222048435,0.738413671,0.721084051,-0.154728154,-0.398034642,0.217070172,-0.357326409,0.060612182,-0.329565871,-5.254052093,0.470277733,0.085990394,-0.230093052,NaN,-0.598297904,0.583125493,-0.24069121,-0.484195224,0.394549913,-0.418314025,-0.17477559,-0.145760848,0.156441211,0.00031244,0.909640787,-0.020442033,-0.029756479,-0.175929152,-0.127638723,0.092674133,0.180875706,-0.233738547,0.341388897,-0.61771313,NaN,2.002772536,0.198692524,-0.20422664,0.047156192,0.271366088,0.349218602,-0.145471327,-0.116171097,-0.925157177,NaN,-0.555022222,0.615889986,0.020420116,-0.42354233,5.160966966,-0.025458072,-0.412654345,NaN,0.10928466,0.413529379,-0.455885393,-0.412397194,-0.21902417,0.088566673,0,0,0
-0.16355859,-171.7319579,-0.028937926,0.643709473,-0.000204167,-0.98716765,-0.160533559,0.374613697,-0.349112194,-1.119048595,1.071480257,13.82436759,-0.082781517,0.286222392,0.088062925,-0.626498232,0.073672641,-0.010125104,0.008764029,0.069694785,-0.130235881,0.196026343,-0.649604865,-0.480914239,0.806920351,22.25875001,0.075931462,-0.283091329,-0.201450248,0.862905388,1.416136127,0.25215415,-0.368146316,0.322932209,-0.754321797,-0.510850879,0.089650802,36.99867408,-0.06908358,0.095453742,-25.91587173,-1.242500268,-0.109648317,-0.364860421,-0.301498909,0.010939635,2.929506937,0.23991025,-0.606795723,-0.080568539,0.407877651,-0.971402326,96.07981687,-2.391185405,0.258155547,0.052520483,0.474089122,-0.311195622,-0.204049108,-0.094233466,-0.094803975,-0.265261186,-0.0671156,0.361084152,0.143276644,1.173741167,0.179533395,-0.051560943,-64.1245139,0.505547098,-0.606630043,-0.186324171,0.080611269,0.482100531,-1.167201178,-0.145761038,32.70439501,0.580891843,-14.90059686,0.931979934,0.189533314,-0.263593956,0.441694988,0.19942368,0.828443029,0.628052822,-0.474850567,-1.17074612,1.416858378,-0.235351066,0.851509827,-0.424898565,0.268971967,0.935724387,0.000671348,-1.344373803,-0.055219683,0.06046109,0.430414869,-0.163441132,0.631675751,-0.123560335,0.437464117,0,0,0
NaN,-0.169037954,-0.338946338,-0.926634807,-0.000410969,0.593938202,-0.140604095,-0.004419443,-0.428896589,-1.178862878,-0.410334538,-0.16665417,0.261097325,-0.138150512,0.100921461,-0.221289718,0.001394554,-0.002360543,-0.094674787,-0.074554511,0.640985,NaN,-0.201466962,0.16736245,NaN,-0.127506891,0.067902082,0.299633963,-0.11201249,NaN,0.736354802,-0.273214045,-0.585657801,NaN,-1.28539408,-0.482357936,-0.151836213,-0.150768496,0.135779831,0.19108219,0.159451873,NaN,0.579654257,0.362963818,2.31677461,0.538226746,NaN,0.268139028,0.147933532,0.458027333,-0.829216984,-0.471528078,-1.430961363,-4.019947615,0.584169646,-0.152243964,0.148186303,0.204290232,0.03813979,0.130941208,-0.085805144,-0.438728561,NaN,-0.137073808,0.530848143,1.154251815,0.551435888,0.001030625,0.011701507,2.023836708,NaN,0.18731277,-0.088210847,0.08621604,0.030605753,-0.290323308,-0.312211869,0.761397332,NaN,0.697084916,-0.55730888,0.265896365,1.254547969,-0.157243339,-2.130135351,-0.06880563,0.072537811,-0.553134586,-0.313916395,-0.152177422,1.099880353,0.057772665,-0.45048293,0.195430593,0.014207184,0.119340246,-0.054074481,0.211891596,-0.073700241,0.10996046,0.494331464,-0.028271169,0.202104711,0,1,1
0.014830627,-0.79085615,0.112245044,0.741325304,-4.59E-05,-0.600897104,-0.069297845,-0.111208888,-0.383090857,-0.678767737,0.257403149,-0.138707028,-0.307124851,-1.028524856,-0.026724505,0.327547266,-0.06913982,-0.170452287,0.037203467,0.309998405,0.181283486,-0.366043162,-0.38963871,1.114153613,-0.237556826,0.170539271,0.040929733,0.003102073,0.095784239,0.606199346,0.433090104,0.122644776,-0.000544474,-0.737172893,-3.931400467,-0.138138761,0.360131172,0.072680965,-0.139287666,-0.062096294,-0.090896783,0.273943826,-0.510065366,-0.287934957,-0.570949207,1.191058484,-0.245113325,0.097242226,-1.444035257,0.37283426,-0.792830629,-0.116695977,1.052765595,-0.415692637,0.065584312,-0.022448732,0.187527509,0.550086189,-0.038398257,0.375747639,2.241936527,0.437978048,0.445955868,0.123772698,-0.691301893,-0.082592168,-0.85791687,0.005453286,0.009467039,0.042381648,-0.225051058,-0.916105435,0.127560609,-0.238685429,0.65693904,-0.320085404,-0.56822127,0.659197875,-0.131304831,0.127276581,-0.093958348,-0.165374632,-0.162677105,0.495020023,0.819670553,0.23392308,-0.19767867,-1.266856119,-0.753776919,0.036276037,-0.283906419,-0.23853829,-0.064143694,0.8832282,-0.017943478,0.751973145,-0.183462595,0.1585189,0.453054021,-0.136614477,0.706347944,-0.173065112,0.745323139,0,0,0
-0.13883958,0.270583806,-0.324259402,0.166040947,-0.00119847,0.064762767,0.010038477,-0.224834316,0.974642516,-1.327006783,0.175390628,-0.166544837,NaN,-0.780538622,-0.346910309,0.397734559,0.248140942,0.155782086,-0.078439251,0.245250116,0.385896656,0.287314736,0.506575112,-0.266886638,-0.041668363,0.054447599,-0.110637463,-0.12244378,-0.172421173,NaN,0.690306266,0.23135416,NaN,0.015578277,0.258525254,NaN,-0.242992901,NaN,0.032037878,0.047288219,NaN,-0.165736789,-0.548153949,0.033429624,-1.484097595,0.047750981,0.938256976,-0.134868384,-0.016340243,0.08429023,0.51705452,0.352676078,-0.020223418,3.963879167,-1.897814005,-0.008567033,0.576156506,0.186057232,-0.507169124,0.231143672,0.448945205,-0.12492061,0.209852008,0.796127493,NaN,-0.401329556,-0.054408616,-0.003619488,-0.278340358,-0.422855725,0.340958676,-0.669074089,0.156621954,NaN,-0.11642521,0.199127016,-0.083768205,0.798233423,-0.87425223,1.72702017,0.409533331,-0.293785925,-0.26330415,0.131258724,0.713195595,-0.62519465,0.507336067,NaN,-0.244764928,-0.014121075,-0.124072701,0.066076561,0.527518328,-1.401962209,-0.025074911,0.633685229,-0.018095377,-0.024390005,0.576706952,0.289664179,-0.023834757,-0.155651827,NaN,0,0,0
0.441720889,-0.404726221,0.051133458,0.876175461,0.001102993,2.169725932,-0.021147113,NaN,0.255471672,NaN,0.906914058,0.050110067,0.322122975,-0.61720275,-0.029825571,0.105478269,-0.073218361,0.052372613,0.020960185,-0.20756572,0.1013878,0.340440486,-0.546605735,NaN,-1.015547544,-0.393786177,-0.173724598,0.666303281,-0.915325322,-1.346805675,1.754813167,-0.265819691,1.211271044,-0.110104543,-2.563006227,0.183046489,-0.046245518,-0.010979054,0.02997908,0.041240188,-0.098532569,1.434787673,0.456916442,0.260998058,0.602009218,0.594307503,0.007321048,-0.139731944,0.012286275,-0.09646616,-0.772635805,-0.176592702,-0.284365803,-2.198925652,-0.059720403,-0.123928281,-0.2108923,0.014275073,-0.26715828,-0.06158324,-0.635822088,-0.72133396,0.223440376,NaN,-0.229517031,0.008329061,0.075535632,-0.004714246,NaN,-1.83614147,0.256458498,1.66038365,-0.074737752,1.477742012,-0.213591775,0.196833475,-0.497255348,-0.321450365,-1.940750904,1.154776609,0.18823453,-0.088012418,0.697991572,NaN,NaN,-0.292447358,0.231106928,-0.493968794,-0.302528072,0.057983621,0.2128573,NaN,-0.59930962,-1.746902315,0.098206746,0.8492999,-0.083790738,0.064250115,0.323967453,-0.508211203,0.038557319,-0.02862442,0.993587936,0,0,0
-0.122479304,NaN,-0.007587077,-1.618541039,-2.36E-05,-1.35400066,-0.032769778,-0.055528715,-0.448292172,-0.453034535,-1.121185587,-0.109571534,-0.032149081,NaN,0.07257923,0.10718402,0.0793829,-0.298508637,0.007457691,0.005332394,-0.060618366,NaN,0.770341122,NaN,0.833730445,0.017160244,0.004423553,-1.030152345,NaN,0.485860152,-0.32140121,-0.52928635,-0.255533565,-0.331698419,-5.145636331,-0.517086975,0.182751072,-0.157256997,0.127182406,0.071310608,0.070468622,-1.029590587,-0.247023808,0.131159085,0.547870507,-1.136405729,0.132904256,0.347617866,NaN,0.455833477,-0.37406861,0.528442185,-0.461086626,2.05217499,0.820200254,0.110739466,-0.02764921,0.619573282,NaN,-0.236330929,-0.492930078,0.038774592,0.228876862,-0.049824223,0.105108115,-0.122461717,NaN,0.001970294,0.67313613,-0.472130137,0.533069836,0.622714568,0.091960085,-0.364427618,0.165055946,0.003839597,-0.217408681,1.165558895,0.491423206,-0.477286392,0.270451877,-0.262227094,NaN,0.071930617,-1.038133683,-0.545002065,0.292942916,0.182001312,0.17912864,0.483777329,-0.524528936,-0.298074208,0.603048241,3.243708161,0.044681913,0.754341659,0.005820889,-0.213977028,-0.158150954,0.174872188,0.333778004,-0.172436081,-0.583460655,0,0,0
0.205229679,-0.266330613,-0.10275091,-0.486262758,0.002522131,0.737366032,-0.114218977,-0.186102411,-1.183842025,0.661201064,0.320937681,0.113703122,0.445662441,0.505617051,0.142292219,-0.152487676,0.200675723,-0.162462361,0.007021361,-0.136510302,-0.727472551,-0.44024103,-0.566695293,0.402382413,0.061960484,0.042685094,0.435190577,0.319405059,-0.295502993,-0.399690033,0.938354457,0.313809656,0.000717525,0.240065522,3.958006144,0.069473166,-0.133329428,-0.125869523,0.038525118,0.000709257,-0.091743039,0.380208228,0.387018273,0.051996671,-0.561576141,0.151716527,1.233424929,-0.201293808,-0.285499679,-0.206964508,-0.747359262,0.518140469,-0.787622072,-7.694182967,-0.8496185,0.287107535,0.019884021,0.509350316,0.360345383,-0.170012953,-0.459400009,-0.599975355,0.483241814,-0.133488254,0.455153419,-0.185214253,-0.295752977,0.003382682,0.932941612,0.53436718,0.173010231,-0.850692984,-0.327197827,-0.57699917,-0.097754638,-0.107233994,0.532718011,-0.623384634,-0.254413306,0.724085519,-0.226414592,0.29622207,-0.019536942,-0.618009966,1.541541378,0.545004139,-0.288635737,1.101102723,-0.829177564,-0.053168237,-0.789894968,0.300913467,-0.254300479,3.209807671,0.04632645,-0.957001155,-0.215958783,0.027470447,0.004344438,0.025410113,-0.606182676,0.118689892,-0.263407581,0,0,0
-0.551670881,-0.524890794,-0.007707247,-1.476871943,0.000601017,0.690540265,0.019301928,-0.087057742,0.25350535,-0.4431804,-0.677141173,0.164847701,0.874104112,-0.917361523,-0.076466079,0.773600219,0.167324248,-0.092819981,0.004649683,-0.011700352,-0.32324921,-0.7449846,-0.366109841,-0.017437117,0.902273724,0.146542935,-0.067373499,0.536228869,-0.372087902,0.445777223,0.298317844,-0.152903948,-0.027267479,0.476495234,2.79656815,-0.277038539,-0.26535176,0.040748749,-0.041003098,-0.245510047,-0.047391689,0.34856166,0.187341065,0.367486492,-0.448436845,0.350002528,1.526235131,0.654678641,-0.897486198,0.445440031,-0.393305945,-0.597842237,-0.399378525,0.370297883,0.257943737,0.028615895,-0.107035751,-0.240930161,0.479628768,-0.450717987,0.780579581,0.620348525,-0.092353945,0.170033596,0.357493162,-0.004241635,-0.062073142,0.011192362,1.058900292,1.262896553,0.161343112,-1.078891825,-0.115372516,-0.331116187,0.270998464,-0.115735999,0.049630774,0.787333036,0.400479999,-1.515808794,-0.422541997,0.002586808,0.218410867,-0.043117882,-0.160361579,0.317335941,0.1065005,1.062846306,-0.041203691,0.152705804,-0.862459159,-0.167126223,-1.354490606,-0.548398554,-0.039297053,0.428729789,0.075201391,0.019715222,-0.27925177,-0.00013054,-0.744062678,-0.041266708,-0.211769282,0,0,0
-0.416153844,0.376643866,-0.173304844,0.57049316,0.000275388,1.299040889,0.186399925,0.032978582,-0.348305391,0.411658942,0.996387304,-0.096475731,0.142581231,-0.013588678,-0.033342508,-0.463770063,0.215436074,-0.123170252,0.043744623,0.62369189,0.352384038,0.034505799,0.294573876,0.238435968,-1.204372657,0.251149067,0.062709493,0.663416411,-0.424644749,-2.050009235,-0.080201543,0.73530793,0.072704363,-0.07319567,2.452989341,-0.203307923,-0.095997696,0.153349622,-0.088290027,-0.032601654,-0.270142279,0.347222686,-0.684029892,0.172123221,-1.087403442,1.255846958,-0.024248772,0.393100087,0.650872168,0.067574189,0.227740664,-0.322902893,0.427010439,6.564652958,-0.03141175,0.08831935,-0.451671455,-0.470472478,-0.058050772,-0.253170986,-0.483501481,0.295687684,1.022570537,0.450740292,-0.558954385,-0.444508336,0.433968105,0.010693077,-0.052780368,-2.164168706,0.611894847,-0.239203154,-0.004167752,0.033235878,-0.004335086,0.282173823,0.443855687,-0.067110612,-0.445342446,-1.33011719,-0.149699652,0.163125304,-0.041752873,-0.151855583,1.258855233,-0.031721015,0.276876664,-1.401172089,0.263033541,-0.718524835,0.02093215,-0.030832226,-1.336462639,-1.630817998,-0.012235446,0.298355518,0.027777996,-0.254812914,-0.12229425,-0.349136539,-0.537632854,0.092204693,-0.123789158,0,0,0
0.018382819,-1.105913739,0.089896669,-0.74739108,-7.72E-05,-0.215419178,0.028276043,-0.309665088,1.915697833,-0.665516573,0.022813999,-0.067138223,-0.208971151,0.553842889,NaN,-0.355111348,-0.27677084,-0.227885303,0.016941625,0.006886225,NaN,-0.375069921,NaN,0.017190136,-0.144406014,-0.319632964,-0.168993661,-1.118747052,-0.128033461,-0.169383047,0.571506996,0.466876743,NaN,-0.553372101,NaN,0.247096659,-0.516639505,0.418757112,0.002065556,-0.061664801,-0.200049631,0.962046031,-0.1869938,-0.51055263,0.763147694,0.004843823,0.343615372,0.334622773,-0.137133921,-0.332486508,0.313776462,-0.424931049,-0.287856912,3.328839583,0.531934957,NaN,-0.049334429,-0.589109821,-0.001610813,-0.025555905,-0.141960225,-0.619724925,-0.792922219,-0.350269005,-0.248592448,-0.157336154,-0.760353936,0.00157446,-1.642544634,0.31044177,0.172552908,0.457500978,-0.216716821,-0.577796256,0.842497426,NaN,-0.214796393,0.457787721,0.919688883,1.176788399,-0.399667936,NaN,-0.075984598,0.273405671,NaN,NaN,0.61187016,NaN,-0.620964922,-0.654022436,-0.265889943,NaN,-0.150482805,-0.66662981,-0.039438351,1.096611718,0.514865538,-0.045605888,0.123273536,0.086353104,-0.010858963,-0.073465496,NaN,NaN,0,0
-0.38130957,0.693686051,NaN,-0.145287931,-0.000802012,-0.246154641,0.104950597,0.139311058,-0.180894562,-0.03033331,0.065955494,-0.017751636,-0.367000673,0.651286987,0.148396621,1.717099494,NaN,-0.045252942,0.038069599,0.07670876,0.204846348,-0.800550555,-0.401040442,0.095537754,0.090129453,0.056928332,-0.093392021,-0.322299995,-0.094718538,0.450776415,0.394898814,0.446502553,0.536936431,-0.147048599,1.816588192,-0.048266035,0.096373734,-0.46308221,-0.186632853,-0.071921008,0.172056276,-0.365008941,-0.353131794,-0.164259858,-0.610038204,0.689147885,-0.691225504,0.170362264,-0.900694976,0.892005857,0.732574394,0.214801948,-2.225123547,-5.059590856,-0.464734831,0.155517725,-0.144663148,0.30166632,0.459420853,0.209736809,1.197794312,0.85078993,0.514308886,0.471920924,-0.200027589,NaN,0.111871806,-0.00133103,0.414740738,-0.736970885,0.000726857,0.911468324,0.380455462,0.747441341,0.340245075,-0.149829013,NaN,-0.373490898,2.204049006,-1.031874148,NaN,0.142556804,0.390896714,0.162109944,-0.177419613,NaN,-0.527805459,0.671827281,-1.53855899,-0.143224295,-0.36368823,-0.100320621,-0.058581545,NaN,0.087469119,-0.242210327,-0.035719768,NaN,-0.076882127,0.090012992,0.717556507,0.035146803,NaN,0,NaN,0
-0.028312945,0.379009329,0.051017291,-0.444135829,-0.001111001,-0.545873301,-0.176293745,0.090785959,1.473534841,-0.745189174,0.311702553,-0.190702591,-0.024310017,-0.354253518,0.007262238,-1.497454323,-0.005392047,0.125169837,0.022678059,-0.237072759,0.447902302,0.039695728,1.255513314,-0.470576605,-0.445395515,0.051267133,0.737338811,-0.168408256,-0.281693835,-0.455719816,-0.875765784,-0.539411272,-0.735985799,-0.019005274,-1.460371815,-0.229638102,0.047496665,-0.142592232,-0.076775039,0.053267025,0.056859126,0.594495437,-0.256393632,0.052178031,-1.0824312,-0.022927632,0.024233585,0.702420212,0.038961056,-0.863742788,0.787867754,-0.197978304,-0.032158754,12.58491205,0.132914566,-0.185322455,-0.097098444,-0.031857314,0.375472943,-0.095109763,-0.756083245,-0.01221955,0.144448595,-0.440211735,-0.358477229,0.831666321,-0.19513324,0.010545526,0.217552881,-0.304917084,1.541974562,-1.780046136,-0.149727339,-0.526833431,-0.524227097,-0.06252112,-0.19726686,0.449607526,-0.964718867,-0.641251057,-0.148555396,-0.175795504,-0.149573837,-0.124932722,-0.273073944,-0.305196864,0.540999437,-1.160235566,-0.36870516,-0.24843384,-0.328458461,-0.152899528,-0.385007416,0.037896581,-0.072367615,0.780978597,0.58563309,-0.182484732,-0.095201429,-0.088104047,-0.241022284,-0.051798383,-0.542006318,1,0,0
-0.056366674,0.678299867,0.314652501,-0.073487555,4.58E-05,0.135163233,0.280813189,-0.534461474,-0.123980131,0.516017424,0.285475557,0.025072062,NaN,0.156055984,NaN,1.194915656,0.002712591,0.204811978,-0.02157765,0.287175913,-0.619830471,-0.560475974,0.21850964,-0.35453263,-0.119789391,-0.144893316,-0.112336725,-0.561928732,1.027928303,-0.616926628,1.988102643,NaN,0.694131,0.19855321,6.419733735,-0.457616828,-0.320647356,-0.332097503,0.147097497,-0.061614635,-0.267027408,-0.589224687,0.009256301,-0.185754505,-0.741699806,1.675055975,-1.047052272,0.003402251,0.280082103,-0.195671966,0.825688727,0.888950328,-0.411099197,NaN,-0.032281234,0.083907235,-0.002116138,0.450090784,NaN,0.118576742,0.718729055,0.440028165,0.680339535,-0.445371415,0.045692998,-0.059938512,-0.244405522,-0.00140869,1.473392895,-0.287935228,0.064581243,0.30130736,NaN,0.031734327,-0.252652901,-0.093924886,0.248148684,-0.194031097,-1.036879199,-0.579230466,-0.213858869,0.188641209,0.855767181,-0.121626344,1.048813027,0.39478,-0.123418758,0.57507768,-0.928800052,-0.774983259,-0.987498465,0.39459065,0.003931124,2.025386436,-0.097533063,-0.020226358,-0.059280298,-0.17040354,NaN,0.084814936,NaN,0.0521424,-0.219834172,0,0,0
0.580422314,-0.591066972,0.077247327,1.105802188,0.001724551,0.243298332,0.009466591,0.348734654,-0.232902358,1.54203495,0.858419594,0.027484129,0.265646382,-0.456758388,-0.063756539,-0.114490862,0.258860814,-0.066535415,0.014479711,0.130162175,0.018216888,0.372262252,-0.766407003,-0.138146649,-1.443256315,0.28198509,0.088248753,0.534940907,0.094382266,-1.543121317,0.554156001,0.494545462,-0.050426635,0.19100368,3.772545774,0.33538129,0.015898434,-0.17114133,-0.048444506,0.015601277,-0.015424808,0.449423752,0.395318022,0.57909765,-1.531908107,1.472504976,-0.293458922,-0.00906346,0.576118757,-0.615131423,0.237710849,-0.088619561,-0.505318446,-5.779431305,-0.484170408,-0.048019786,0.052260903,0.322023607,-0.198693227,0.315064788,-0.151613367,0.022061733,0.452774868,-0.801652157,0.007578995,0.38442924,0.433098891,-0.006997604,0.17471388,-0.042746994,-0.86805731,-1.098797305,0.066648954,0.802063693,0.021405585,-0.008251486,0.257939343,-1.035880413,-1.29044391,1.043396157,0.281358561,0.123967646,-1.178166397,-0.049115137,0.852009769,0.306466891,0.114023161,-1.743572357,-0.23345561,0.078509271,0.701984572,0.07310899,0.238699044,0.792688613,-0.028838659,-0.014394495,-0.070343796,0.154180785,0.041426198,-0.277838853,0.280872222,0.18534209,-0.522782131,0,0,0
-0.433461053,-0.772729692,-0.070305737,-1.408805669,-0.001300031,-0.517613995,0.091927205,0.038067203,-0.165258922,-1.414570201,-1.46568681,0.010112948,0.087334768,0.980230368,0.229374018,-1.015958013,-0.09332752,-0.017637856,0.046959087,0.197884187,-0.493891846,-0.331222828,-0.502061564,0.017126076,0.932417626,0.294617625,0.00849004,0.239141273,0.350374838,2.494449461,-0.228850684,-0.068541019,0.166604914,-0.090932878,-1.371030339,-0.410442418,0.267639622,-0.043444969,-0.058785572,0.025212366,0.096937697,-0.094175136,0.293037294,0.165223875,-0.309497412,0.18909097,-0.81437121,0.234811865,-0.839574939,0.356689017,1.201341731,0.070991273,0.112950927,3.439001691,-0.351660985,0.249712734,-0.202361835,0.028805182,-0.901889083,-0.289958709,-0.444879396,0.825147995,-0.333519303,0.442808004,0.168589843,0.152237111,-0.047106953,-0.001860256,-0.939293844,0.802072567,0.089963506,-0.201982469,0.033444395,-0.376098313,-0.157060469,-0.2387594,0.084763029,0.48747165,0.969390161,-0.264423601,-0.188338737,0.006325201,-0.192458687,-0.233007557,-0.921361653,-0.160677021,-0.361849238,0.518568815,-0.490408865,0.323742834,-0.364931787,-0.118349027,-0.790790871,-2.202399139,-0.03775558,-1.2528423,0.085915485,0.098396929,-0.584356933,0.430608648,-0.139118328,-0.090155387,0.019077252,NaN,0,0
-0.411445124,-0.071005991,-0.228145609,1.55700733,-0.00031162,0.819264016,-0.077071022,0.070588727,-0.296082548,1.150709125,0.047597129,-0.027612699,-0.444920045,0.646563306,-0.012876788,1.000989031,NaN,-0.105245614,-0.001255927,0.05200918,0.195833072,-0.994386703,NaN,0.173553243,0.154142412,0.35657638,0.145449312,0.564382261,-0.253065458,-0.669726005,-0.799183321,-0.700084149,-0.117371864,0.031846277,-1.793301894,-0.185654747,-0.587855263,0.011568293,-0.409090619,0.000193139,0.145806382,1.003239424,-0.380853234,0.885486026,-0.098107597,NaN,0.579870756,0.615817035,0.075134019,0.156119394,NaN,-0.021543407,-0.369471319,-0.199414077,-0.768850577,-0.046785668,0.058417189,-0.31619873,-0.200434808,0.697668483,1.217914267,0.297624282,0.39955992,-0.466407205,NaN,0.556511952,0.582944404,0.010446036,-1.098630666,-0.705047423,0.309797727,0.313767154,-0.164504322,0.277664684,0.517705611,0.114445795,-0.054144862,-0.606793053,0.026310249,-0.693344503,-1.193006001,0.18795068,0.051570673,0.37525745,1.438713817,0.263518587,-0.097533841,-0.58908279,-0.252745264,-0.736403569,0.865192428,-0.093067452,0.36073136,NaN,-0.023920972,0.234096696,-0.139158269,-0.0585097,NaN,-0.06191061,0.162780913,0.145763917,NaN,0,0,0
